image_name,wrinkles,freakles,glasses,hair_color,hair_top,not_human
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_118331.jpg,0,0,0,0,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_118575.jpg,0,0,0,1,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_118748.jpg,0,0,0,4,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_118935.jpg,0,0,0,4,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_119347.jpg,0,0,1,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_119398.jpg,0,0,0,8,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_119527.jpg,0,0,0,8,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_119552.jpg,0,1,0,6,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_119571.jpg,1,1,0,0,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_119584.jpg,0,0,0,0,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_120026.jpg,1,0,0,6,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_120039.jpg,0,0,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_120215.jpg,0,0,0,0,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_120336.jpg,1,0,0,8,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_120407.jpg,1,0,0,0,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_120458.jpg,0,0,0,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_120717.jpg,0,0,1,4,0,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_120856.jpg,0,0,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_121682.jpg,0,0,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_122114.jpg,0,0,1,8,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_122153.jpg,1,0,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_122276.jpg,0,0,0,4,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_122315.jpg,1,1,0,7,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_122360.jpg,1,0,0,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_122549.jpg,0,0,0,8,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_122619.jpg,0,0,0,8,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_122774.jpg,0,0,0,8,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_122851.jpg,0,0,2,0,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_122864.jpg,0,0,0,8,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_122909.jpg,1,0,0,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_123218.jpg,0,0,0,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_123224.jpg,0,0,0,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_123307.jpg,1,0,0,8,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_123403.jpg,0,0,0,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_123476.jpg,0,0,0,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_123515.jpg,0,0,0,8,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_123694.jpg,0,0,1,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_123713.jpg,0,0,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_123803.jpg,0,0,1,8,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_123992.jpg,0,0,1,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_124069.jpg,0,1,0,3,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_124339.jpg,0,0,0,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_124393.jpg,1,0,0,5,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_124406.jpg,0,0,2,8,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_124559.jpg,0,0,0,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_124758.jpg,0,0,0,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_124764.jpg,1,1,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_124925.jpg,0,0,0,8,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_125040.jpg,0,0,0,8,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_125091.jpg,1,1,0,6,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_125248.jpg,0,0,1,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_125357.jpg,0,0,0,8,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_125421.jpg,0,0,0,0,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_125505.jpg,1,0,0,6,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_125537.jpg,1,0,1,0,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_125828.jpg,0,0,0,6,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_125866.jpg,0,1,0,0,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_125930.jpg,1,1,0,8,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_126020.jpg,0,0,0,5,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_126368.jpg,0,0,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_126508.jpg,1,0,0,6,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_126574.jpg,0,0,0,8,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_126663.jpg,0,0,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_126772.jpg,1,0,0,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_126888.jpg,0,0,0,0,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_126948.jpg,0,0,0,8,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_126974.jpg,0,0,1,8,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_127058.jpg,0,0,0,8,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_127064.jpg,0,0,0,8,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_127140.jpg,1,0,0,3,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_127191.jpg,1,0,0,4,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_127217.jpg,1,1,0,5,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_127262.jpg,0,1,0,6,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_127373.jpg,0,0,0,8,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_127399.jpg,0,0,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_127437.jpg,0,0,0,0,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_127514.jpg,0,0,2,0,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_127553.jpg,0,0,2,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_127585.jpg,0,0,0,0,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_127636.jpg,0,0,0,8,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_127842.jpg,0,1,0,8,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_127928.jpg,0,0,0,3,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_127966.jpg,0,0,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_127979.jpg,0,0,0,8,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_127985.jpg,0,0,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_128248.jpg,0,0,0,2,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_128274.jpg,0,0,0,8,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_128319.jpg,0,1,0,4,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_128468.jpg,0,0,0,8,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_128539.jpg,0,0,0,0,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_128577.jpg,0,0,0,8,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_128667.jpg,0,0,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_128882.jpg,0,0,0,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_129067.jpg,0,0,0,8,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_129131.jpg,0,0,0,8,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_129171.jpg,0,0,1,6,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_129377.jpg,0,0,0,0,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_129517.jpg,0,0,0,4,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_129562.jpg,0,0,0,1,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_129588.jpg,0,0,0,8,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_129672.jpg,0,0,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_129758.jpg,0,0,0,3,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_129874.jpg,0,0,0,6,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_129957.jpg,0,1,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_130183.jpg,1,0,0,5,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_130321.jpg,1,0,0,6,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_130410.jpg,1,0,0,5,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_130656.jpg,0,0,0,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_130906.jpg,0,0,1,0,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_131107.jpg,0,0,0,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_131172.jpg,0,0,0,6,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_131210.jpg,1,0,0,0,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_131350.jpg,0,0,0,8,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_131479.jpg,0,1,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_131783.jpg,0,0,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_131885.jpg,1,1,0,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_131982.jpg,0,0,0,0,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_132012.jpg,0,0,2,0,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_132136.jpg,0,0,0,6,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_132213.jpg,0,0,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_132379.jpg,1,0,0,0,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_132600.jpg,1,0,0,8,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_132919.jpg,0,0,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_133075.jpg,0,0,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_133248.jpg,0,0,2,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_133273.jpg,0,0,0,8,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_133359.jpg,0,0,0,8,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_133365.jpg,0,0,2,1,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_133539.jpg,0,0,0,6,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_133577.jpg,0,1,0,6,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_133660.jpg,0,0,0,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_133743.jpg,0,0,1,2,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_133905.jpg,0,0,0,0,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_134045.jpg,0,0,0,0,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_134166.jpg,0,0,0,1,0,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_134278.jpg,0,0,0,8,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_134329.jpg,0,0,0,0,0,1
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_134367.jpg,0,0,0,8,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_134418.jpg,0,0,0,8,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_134456.jpg,0,0,0,8,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_134475.jpg,0,0,0,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_134790.jpg,0,0,1,0,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_135086.jpg,0,0,0,8,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_135264.jpg,0,0,2,8,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_135309.jpg,0,0,0,6,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_135335.jpg,0,0,1,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_135476.jpg,1,1,1,5,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_135495.jpg,1,1,0,8,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_135527.jpg,0,0,0,8,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_135630.jpg,1,0,0,0,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_135694.jpg,0,0,0,0,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_135713.jpg,1,1,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_135770.jpg,0,0,0,8,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_135815.jpg,0,0,0,0,0,1
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_136066.jpg,0,0,0,8,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_136137.jpg,0,0,2,0,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_136220.jpg,1,0,0,1,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_136278.jpg,1,1,0,0,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_136392.jpg,0,1,0,8,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_136491.jpg,0,0,2,8,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_136601.jpg,0,0,0,6,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_136633.jpg,0,0,1,1,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_136717.jpg,0,0,0,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_136781.jpg,0,0,0,1,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_136807.jpg,0,0,2,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_136832.jpg,0,0,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_136916.jpg,1,0,0,8,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_137117.jpg,0,0,0,0,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_137162.jpg,0,0,2,8,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_137200.jpg,1,0,0,8,0,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_137427.jpg,0,0,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_137613.jpg,0,0,1,1,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_137702.jpg,0,1,0,0,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_138025.jpg,0,1,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_138108.jpg,1,0,0,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_138146.jpg,1,0,0,0,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_138197.jpg,0,0,0,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_138223.jpg,0,0,0,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_138438.jpg,0,0,0,3,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_138476.jpg,1,0,0,8,0,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_138915.jpg,0,1,0,8,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_139030.jpg,0,0,0,4,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_139145.jpg,0,0,0,0,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_139231.jpg,0,0,0,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_139244.jpg,0,0,2,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_139327.jpg,0,0,0,4,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_139423.jpg,0,0,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_139659.jpg,0,0,0,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_139949.jpg,1,0,0,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_140134.jpg,0,0,0,0,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_140358.jpg,0,0,0,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_140364.jpg,0,1,0,4,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_141179.jpg,0,0,0,8,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_141392.jpg,0,0,0,6,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_141463.jpg,0,0,1,8,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_141710.jpg,0,0,0,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_141811.jpg,1,0,0,0,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_141849.jpg,0,0,0,8,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_141963.jpg,1,0,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_141989.jpg,0,0,2,8,0,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_142034.jpg,0,0,0,8,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_142081.jpg,0,1,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_142324.jpg,0,0,0,1,0,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_142349.jpg,1,0,0,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_142471.jpg,1,0,0,8,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_142677.jpg,0,0,0,8,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_142728.jpg,1,0,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_142831.jpg,0,1,0,8,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_142876.jpg,1,1,0,0,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_142895.jpg,0,0,0,4,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_143114.jpg,0,1,0,8,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_143204.jpg,0,0,0,0,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_143243.jpg,1,1,0,6,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_143327.jpg,0,0,0,6,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_143384.jpg,0,0,0,0,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_143463.jpg,0,0,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_143489.jpg,1,0,0,0,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_143547.jpg,0,0,1,0,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_143572.jpg,1,0,0,8,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_143591.jpg,0,1,0,0,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_143617.jpg,0,0,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_143662.jpg,1,0,2,0,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_143975.jpg,0,0,0,4,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_144040.jpg,0,0,0,8,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_144116.jpg,0,0,1,1,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_144386.jpg,1,0,0,8,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_144453.jpg,0,0,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_144466.jpg,0,0,0,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_144505.jpg,1,0,0,8,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_144660.jpg,0,0,1,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_144743.jpg,0,0,0,8,3,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_144795.jpg,0,0,0,0,0,1
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_144853.jpg,1,0,0,6,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_144866.jpg,0,0,0,1,2,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_144885.jpg,0,0,2,1,1,0
/home/michael/DataSciMSc/comp1804-AppliedML/coursework/data/dataset/unsplash_144942.jpg,0,0,1,3,2,0
